dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,Driver,LapNumber
0.0,0.0,0.0,3.2841718,1.0562558,0.0,0.36742905,0.43670043,1.3533593,0.9365859,2.9749022,0.282502,0.27534178,0.0,3.4452226,0.0,0.0,1.6560725,0.0,1.7054185,2.6946335,1.8656206,0.0,4.1273274,0.0,0.0,3.2147758,0.0,2.4130003,0.89609873,2.9319835,2.6129632,NOR,5.0
0.0,0.0,0.0,3.702669,0.5035718,0.0,0.57751495,0.2512836,0.9839783,0.4829701,3.7041638,0.0,0.4046988,0.0,3.8780026,0.0,0.0,1.6629456,0.0,1.7015405,2.9118989,2.30444,0.0,4.819844,0.0,0.0,3.6693091,0.0,2.6891308,0.3620877,3.2607021,2.7903311,NOR,6.0
0.0,0.0,0.0,3.1680276,0.98236144,0.0,0.43560967,0.4185762,1.0245944,0.8664655,2.8362906,0.0,0.54261327,0.0,3.0195076,0.0,0.0,1.4196604,0.0,1.7426665,2.5093443,1.9928534,0.0,4.2695813,0.0,0.0,2.8056433,0.0,2.4612758,0.7112527,3.0744157,2.2998986,NOR,7.0
0.0,0.0,0.0,3.1368978,1.5879209,0.0,1.701751,2.0350184,1.5772004,1.2080657,3.1821685,1.3173401,1.354841,0.0,3.6022108,0.0,0.0,1.3278376,0.0,2.5955336,2.2137153,2.5349913,0.43884146,4.33147,0.0,0.0,3.4117951,0.0,3.0583909,1.4733492,3.629156,2.134705,NOR,8.0
0.0,0.0,0.0,3.454429,0.8434354,0.0,0.19577242,0.13347429,1.1011236,0.76221323,3.3055737,0.0,0.25248566,0.0,2.9779081,0.0,0.0,1.0267408,0.0,2.055821,2.6753912,2.3291972,0.0,4.747519,0.0,0.0,2.7443798,0.0,2.8275132,0.50946814,3.341567,2.4509516,NOR,9.0
0.0,0.0,0.0,3.2509341,0.0,0.0,1.3685342,0.72612494,0.58461493,0.0,3.874083,0.010806926,0.8155111,0.0,3.8196537,0.0,0.0,1.2095013,0.0,1.7294434,2.4813237,2.5822365,0.0,4.333462,0.0,0.0,3.73648,0.0,2.5446994,0.0,3.0036597,2.2998242,NOR,12.0
0.0,0.0,0.0,2.9331577,0.30278265,0.0,0.85781455,0.48387375,0.6130088,0.24985641,3.1272182,0.0,0.6501407,0.0,2.9754283,0.0,0.0,0.9923496,0.0,1.6796796,2.231771,2.2214067,0.0,4.0230346,0.0,0.0,2.8605268,0.0,2.3616307,0.100294344,2.8365896,1.9935671,NOR,13.0
0.0,0.0,0.0,3.0072482,0.65731996,0.0,0.6885882,0.51965886,0.78364384,0.52648914,3.0874634,0.0,0.6763401,0.0,2.5779853,0.0,0.0,0.6159214,0.0,2.109711,2.2598028,2.434968,0.0,4.362177,0.0,0.0,2.4360054,0.0,2.709519,0.27790362,3.1902087,1.9115659,NOR,14.0
0.0,0.0,0.0,2.7213755,0.66236687,0.0,0.8394546,0.7285448,0.9473687,0.5029457,2.8693578,0.30698717,0.5901771,0.0,2.8335485,0.0,0.0,0.93165267,0.0,1.7562361,2.0725515,2.0311,0.0,3.6776788,0.0,0.0,2.7790287,0.0,2.3011737,0.4586643,2.714521,1.952222,NOR,15.0
0.0,0.0,0.0,2.9661965,0.48657638,0.0,0.641321,0.42071137,0.8889898,0.41460463,3.0741546,0.0038167238,0.44966212,0.0,3.01703,0.0,0.0,1.0930955,0.0,1.6849533,2.3081162,2.0811124,0.0,3.9781911,0.0,0.0,2.9000933,0.0,2.3524697,0.33262727,2.8026943,2.1653178,NOR,16.0
0.0,0.0,0.0,2.6582992,0.4975704,0.0,0.76464045,0.62676466,1.0321822,0.4288204,2.7391295,0.54034877,0.3765379,0.0,3.1341743,0.0,0.0,1.3189335,0.0,1.4076544,2.2216718,1.7331562,0.113415904,3.2560132,0.0,0.0,3.083091,0.0,1.9496443,0.49538732,2.2679045,2.1180513,NOR,17.0
0.0,0.0,0.0,3.2646098,0.41183153,0.0,0.90350765,0.58574015,0.84095925,0.3312512,3.5122294,0.0,0.64182156,0.0,3.2483675,0.0,0.0,0.9984567,0.0,1.9961388,2.4747646,2.5237033,0.0,4.5182962,0.0,0.0,3.1382647,0.0,2.7347941,0.22114415,3.229844,2.2366207,NOR,19.0
0.0,0.0,0.0,3.1576447,0.5711702,0.0,0.7364973,0.55525386,0.9968384,0.4693826,3.2778244,0.06513814,0.5310547,0.0,3.1185243,0.0,0.0,1.0316459,0.0,1.9386749,2.4237537,2.3470325,0.0,4.285227,0.0,0.0,3.0093408,0.0,2.6240923,0.42129576,3.0758178,2.215598,NOR,20.0
0.0,0.0,0.0,2.6977012,0.7393132,0.0,0.6713437,0.63225317,1.1176523,0.59416837,2.777751,0.37748373,0.41343433,0.0,2.717137,0.0,0.0,0.8729798,0.0,1.7978442,2.089495,1.9636652,0.0,3.5999503,0.0,0.0,2.6253574,0.0,2.283985,0.56876343,2.6427445,1.969627,NOR,21.0
0.0,0.0,0.0,3.097262,0.679729,0.0,0.69501156,0.65032643,1.2771219,0.5803252,3.1891382,0.4390515,0.33725962,0.0,3.4795146,0.0,0.0,1.3947854,0.0,1.7154443,2.4778006,2.010232,0.0,3.928805,0.0,0.0,3.343502,0.0,2.380602,0.66023505,2.8004272,2.4535754,NOR,22.0
0.0,0.0,0.0,2.7995353,0.5543669,0.0,0.7839593,0.74960864,1.3649828,0.43324125,3.104188,0.79983914,0.17010857,0.0,3.377857,0.0,0.0,1.1830906,0.0,1.6547514,2.2994943,1.8957365,0.095870234,3.4064686,0.0,0.0,3.2955554,0.0,2.201813,0.61806554,2.421795,2.3368883,NOR,23.0
0.0,0.0,0.0,2.9224713,0.72723454,0.0,0.65178,0.57048476,0.99580145,0.60838264,2.9273627,0.18995808,0.5014558,0.0,2.902375,0.0,0.0,1.0290877,0.0,1.8372492,2.3466632,2.1087067,0.0,3.911243,0.0,0.0,2.7796361,0.0,2.4120247,0.4948758,2.8327765,2.1301858,NOR,24.0
0.0,0.0,0.0,3.1195846,0.38393858,0.0,0.68795496,0.49332568,1.1845478,0.3171807,3.445542,0.31915888,0.20707333,0.0,3.324746,0.0,0.0,0.99572295,0.0,1.861639,2.5434892,2.2738895,0.0,3.9737918,0.0,0.0,3.2290518,0.0,2.4886997,0.3460338,2.7584836,2.3989263,NOR,25.0
0.0,0.0,0.0,3.260159,0.8151344,0.0,0.39160806,0.38142118,1.2213795,0.67812926,3.2808614,0.020755336,0.29492658,0.0,2.9152615,0.0,0.0,0.8060413,0.0,2.1692705,2.5876324,2.381763,0.0,4.4298315,0.0,0.0,2.7440171,0.0,2.792821,0.51707846,3.1717224,2.329602,NOR,26.0
0.0,0.0,0.0,2.7984781,1.1186943,0.0,0.33049825,0.5644966,1.4475133,0.95955205,2.5897756,0.597498,0.19804063,0.0,2.7521117,0.0,0.0,1.0569468,0.0,1.8814849,2.3451812,1.82414,0.025544344,3.579104,0.0,0.0,2.575789,0.0,2.3324628,0.9236756,2.6216993,2.1810656,NOR,27.0
0.0,0.0,0.0,3.2472525,0.4017586,0.0,0.804321,0.52426463,0.9219212,0.35054296,3.4789698,0.014951214,0.5104177,0.0,3.378256,0.0,0.0,1.1415911,0.0,1.8887842,2.5323198,2.3884916,0.0,4.351022,0.0,0.0,3.2245297,0.0,2.599976,0.2797526,3.0666132,2.350545,NOR,29.0
0.0,0.0,0.0,3.0941992,0.44973138,0.0,0.9868368,0.71456045,0.8889582,0.37267697,3.2978823,0.19793783,0.6588527,0.0,3.388158,0.0,0.0,1.2737476,0.0,1.8088561,2.3978603,2.284772,0.0,4.1257954,0.0,0.0,3.2574077,0.0,2.480553,0.349472,2.966969,2.2409863,NOR,30.0
0.0,0.0,0.0,2.9268608,0.19587833,0.0,0.8672334,0.55982476,0.9928001,0.15369761,3.300658,0.35354853,0.36563775,0.0,3.406057,0.0,0.0,1.166445,0.0,1.5694158,2.354941,2.089264,0.0,3.691077,0.0,0.0,3.3410215,0.0,2.2419019,0.23258367,2.5370336,2.2747731,NOR,31.0
0.0,0.0,0.0,2.9543724,0.777283,0.0,0.4556849,0.440059,1.2249349,0.65723056,2.8957229,0.32187665,0.23940569,0.0,3.0005093,0.0,0.0,1.1794393,0.0,1.7119408,2.363782,1.9268566,0.0,3.7860162,0.0,0.0,2.8745182,0.0,2.3332994,0.6482389,2.6794963,2.261831,NOR,32.0
0.0,0.0,0.0,2.7535503,0.6000079,0.0,0.5235532,0.47614965,1.2314501,0.48689458,2.9000819,0.4560904,0.14977264,0.0,2.9457767,0.0,0.0,0.98010653,0.0,1.664686,2.238654,1.8745342,0.0,3.5175374,0.0,0.0,2.8508656,0.0,2.2090797,0.5390322,2.4633248,2.1623356,NOR,33.0
0.0,0.0,0.0,3.2796726,1.1836863,0.0,0.2586556,0.4001925,1.2701261,0.99040747,3.0476203,0.0,0.36046627,0.0,2.6838136,0.0,0.0,0.8312009,0.0,2.2997043,2.560477,2.3510616,0.0,4.5967255,0.0,0.0,2.4353719,0.0,2.9010627,0.7600937,3.3685873,2.276373,NOR,34.0
0.0,0.0,0.0,2.7415652,0.2509036,0.0,0.85454124,0.6344989,1.1347556,0.18577544,3.148337,0.6062387,0.2477285,0.0,3.2974288,0.0,0.0,1.0672963,0.0,1.5652802,2.2547157,1.9533535,0.028503554,3.3731859,0.0,0.0,3.2590146,0.0,2.1252136,0.34002712,2.3126132,2.2035432,NOR,35.0
0.0,0.0,0.0,3.0893342,0.2193089,0.0,1.239356,0.9588399,1.1556798,0.117767304,3.6804235,0.6836274,0.49738473,0.0,3.8191733,0.0,0.0,1.1622351,0.0,1.8990127,2.4461734,2.4177146,0.06980737,3.9039867,0.0,0.0,3.7382293,0.0,2.5106266,0.33344927,2.7907295,2.3934045,NOR,36.0
0.0,0.0,0.0,3.1984477,1.0303752,0.0,0.36725637,0.5615444,1.7430009,0.8841722,3.103126,0.79013133,0.0,0.0,3.4895267,0.0,0.0,1.400803,0.0,1.865107,2.7263641,1.9164028,0.03282405,3.8153136,0.0,0.0,3.309832,0.0,2.452492,1.0235808,2.6558852,2.707877,NOR,37.0
0.0,0.0,0.0,3.9282134,0.11131811,0.0,1.0011064,0.54045516,1.1575767,0.045205414,4.6113257,0.0,0.4132425,0.0,4.0599766,0.0,0.0,0.9483468,0.0,2.3918824,3.000784,3.1361752,0.0,5.336446,0.0,0.0,3.9253638,0.0,3.2915983,0.033174373,3.6985621,2.8240802,NOR,39.0
0.0,0.0,0.0,2.8547914,0.3061669,0.0,0.82271874,0.6309289,1.3573154,0.22757173,3.2786644,0.7957462,0.08128561,0.0,3.6260078,0.0,0.0,1.2790558,0.0,1.4989624,2.3117917,1.8822004,0.03152836,3.3432586,0.0,0.0,3.5407147,0.0,2.1041963,0.46633413,2.3065004,2.4176924,NOR,41.0
0.0,0.0,0.0,2.9313629,0.45873633,0.0,0.73933,0.5735645,1.1458461,0.37839454,3.1891613,0.4157642,0.29575118,0.0,3.268948,0.0,0.0,1.1187127,0.0,1.7009352,2.345124,2.030695,0.0,3.7347424,0.0,0.0,3.157906,0.0,2.3127038,0.41882893,2.6273324,2.287944,NOR,42.0
0.0,0.0,0.0,2.8884635,0.121007614,0.0,0.91744053,0.57140815,1.0168287,0.086039454,3.3776124,0.3925113,0.3213271,0.0,3.3628058,0.0,0.0,1.0277811,0.0,1.6051272,2.3123376,2.1240575,0.0,3.631675,0.0,0.0,3.32185,0.0,2.2332687,0.15921,2.5083752,2.2304897,NOR,43.0
0.0,0.0,0.0,3.0259838,0.50883436,0.0,0.6844141,0.67290825,1.7043021,0.42967013,3.3762279,1.0048099,0.0,0.0,3.6233263,0.0,0.0,1.1586617,0.0,1.7541009,2.5636106,1.9957018,0.23895521,3.4528885,0.0,0.0,3.5799065,0.0,2.296858,0.6689798,2.36806,2.5964377,NOR,44.0
0.0,0.0,0.0,3.1220999,0.85995084,0.0,0.19000432,0.24286658,1.3823935,0.749032,3.0221033,0.20243219,0.014070708,0.0,2.9667776,0.0,0.0,1.0702059,0.0,1.8479887,2.5268953,1.9842625,0.0,3.9920368,0.0,0.0,2.808103,0.0,2.4584181,0.6633899,2.8177984,2.4237125,NOR,45.0
0.0,0.0,0.0,2.904514,0.86072403,0.0,0.61226803,0.69026554,1.4790461,0.7242125,2.895172,0.7599706,0.20371725,0.0,3.2770274,0.0,0.0,1.339238,0.0,1.6906029,2.328606,1.8101459,0.06471651,3.5172424,0.0,0.0,3.1339037,0.0,2.2407072,0.8594214,2.5400615,2.3435817,NOR,46.0
0.0,0.0,0.0,3.4897392,0.85601217,0.0,0.39845273,0.4247793,1.6944858,0.7518894,3.4104512,0.6835647,0.0,0.0,3.9625983,0.0,0.0,1.7264129,0.0,1.7072374,2.9526532,1.9617279,0.0,4.0321116,0.0,0.0,3.8172991,0.0,2.4533536,0.8476853,2.7550123,2.9703467,NOR,47.0
0.0,0.0,0.0,3.4011223,0.3943547,0.0,1.1413877,0.8466827,1.020678,0.38880852,3.573436,0.36644238,0.69504684,0.0,3.9399495,0.0,0.0,1.6183529,0.0,1.8126354,2.751482,2.3976195,0.044223595,4.264503,0.0,0.0,3.8062649,0.0,2.545346,0.45040262,2.948487,2.5528536,NOR,49.0
0.0,0.0,0.0,2.6465948,0.6912401,0.0,0.8272842,0.94241875,1.7450583,0.4911911,3.0864558,1.2940223,0.0,0.0,3.3359356,0.0,0.0,0.9585341,0.0,1.7860496,2.1967566,1.8506469,0.392073,3.0460942,0.0,0.0,3.2962687,0.0,2.1908693,0.81545377,2.2199163,2.3434422,NOR,50.0
0.0,0.09091823,0.0,2.468368,1.2812202,0.0,0.45621777,0.9552617,2.0155332,1.0447664,2.426655,1.4832933,0.0,0.0,2.870076,0.0,0.0,1.0177039,0.0,1.819414,2.1339898,1.504406,0.5928799,2.773772,0.0,0.0,2.8052146,0.0,2.0851915,1.3331244,2.1074288,2.2280278,NOR,51.0
0.0,0.12176369,0.0,2.4950488,1.282527,0.0,0.5813054,1.0059533,1.8327396,0.96788293,2.6023417,1.2025548,0.099234,0.0,2.612277,0.0,0.0,0.6327918,0.0,2.120367,2.0038142,1.831568,0.24590865,3.1769576,0.0,0.0,2.5261698,0.0,2.3835766,1.1782027,2.4870756,2.0757546,NOR,52.0
0.0,0.0,0.0,2.5383844,1.0811553,0.0,0.45096803,0.8112302,1.7921904,0.8597237,2.604447,1.1590744,0.0,0.0,2.7965217,0.0,0.0,0.8579045,0.0,1.8635995,2.1172776,1.6775744,0.31663316,3.0012026,0.0,0.0,2.7034485,0.0,2.1787689,1.064247,2.2694488,2.16674,NOR,53.0
0.0,0.0,0.0,3.3351235,1.5267959,0.0,0.504966,0.7414666,1.1578722,1.3468974,2.699322,0.034323104,0.8163098,0.0,2.9582505,0.0,0.0,1.5656362,0.0,2.1643584,2.6630268,2.1965523,0.0,4.658488,0.0,0.0,2.6770718,0.0,2.7805567,1.1617588,3.4776373,2.3110874,NOR,54.0
0.0,0.59045184,0.0,2.2264981,2.8762996,0.0,0.18232676,1.5335454,3.1164768,2.64537,0.5401853,3.100817,0.0,0.0,3.8448272,0.0,0.0,3.4947734,0.0,0.60140985,2.55713,0.0,2.47652,1.0033221,0.0,0.0,3.6934514,0.0,0.7742059,3.3714507,0.8219998,2.8898866,SAI,1.0
0.0,0.7269982,0.0,1.5179938,2.6688325,0.2217925,0.22077835,1.5643169,2.5933363,2.4574077,0.0,2.8785405,0.035098653,0.0,2.8927717,0.0,0.0,2.9610305,0.0,0.4619585,1.8951828,0.0,2.4233575,0.44591653,0.0,0.0,2.8220248,0.0,0.4546519,3.0875583,0.5344832,2.1242568,SAI,2.0
0.0,1.6702808,0.0,0.8694074,3.2099469,0.8665644,0.8063985,2.5224383,3.0620782,2.7266328,0.0,3.9286916,0.20483513,0.0,2.5274844,0.0,0.0,2.4899774,0.0,0.93852174,1.2656382,0.0,2.9708362,0.0,0.0,0.0,2.4063776,0.0,0.5422331,3.7303588,0.41814718,1.6755242,SAI,3.0
0.0,1.3874251,0.0,1.0120114,3.0888677,0.6694216,0.68976325,2.3132849,2.932445,2.694044,0.0,3.7108393,0.22963881,0.0,2.747569,0.0,0.0,2.8392158,0.0,0.69325143,1.4615395,0.0,2.8816109,0.0,0.0,0.0,2.6001077,0.0,0.42188114,3.6373825,0.36925587,1.8262846,SAI,4.0
0.0,1.4024338,0.0,0.8857206,3.0376313,0.8024414,0.60920304,2.2497447,3.130862,2.686599,0.0,4.056728,0.0,0.0,2.8763802,0.0,0.0,3.0410602,0.0,0.3687025,1.4901206,0.0,3.2149966,0.0,0.0,0.0,2.8035812,0.0,0.06050747,3.7365084,0.0,1.9268765,SAI,5.0
0.0,1.463053,0.0,0.8879986,2.9988258,0.8449284,0.5852407,2.2870111,3.2551858,2.6538885,0.0,4.2091546,0.0,0.0,2.993191,0.0,0.0,3.0632706,0.0,0.38317695,1.4933012,0.0,3.249714,0.0,0.0,0.0,2.9086766,0.0,0.051862903,3.8092265,0.0,1.9849637,SAI,6.0
0.0,1.4473802,0.0,0.96748984,3.0374222,0.78841877,0.4491044,2.142425,3.1089048,2.6917822,0.0,3.8583632,0.0,0.0,2.7093525,0.0,0.0,2.7811635,0.0,0.5764315,1.5136024,0.0,3.0341563,0.0,0.0,0.0,2.575864,0.0,0.23719828,3.6641521,0.056183245,1.9269948,SAI,7.0
0.0,1.3627918,0.0,1.1374954,3.139325,0.68988067,0.3350504,2.027097,3.0458753,2.8486705,0.0,3.6266031,0.0,0.0,2.636481,0.0,0.0,2.8302457,0.0,0.63178146,1.6861379,0.0,3.0543349,0.0,0.0,0.0,2.4826794,0.0,0.3082829,3.6529634,0.2239159,1.9264183,SAI,8.0
0.0,1.2512603,0.0,1.1447322,2.9984188,0.63177305,0.24977195,1.8304552,2.9111998,2.6981773,0.0,3.3541071,0.0,0.0,2.4987285,0.0,0.0,2.6407824,0.0,0.671453,1.6443982,0.0,2.7379792,0.0,0.0,0.0,2.3478146,0.0,0.405936,3.4054625,0.33774814,1.9045421,SAI,9.0
0.0,1.7579626,0.0,0.96768546,3.3082669,0.92889947,0.39443532,2.2488172,3.2276807,2.842145,0.0,3.8232133,0.0,0.0,2.3404686,0.0,0.0,2.2664647,0.0,1.1072109,1.4257993,0.0,2.8549578,0.0,0.0,0.0,2.1253967,0.0,0.6644747,3.7610643,0.44529787,1.7939905,SAI,10.0
0.0,1.6749943,0.0,0.95284915,3.2807522,0.90534514,0.5314013,2.3371365,3.2993588,2.8196218,0.0,4.1268163,0.0,0.0,2.6876192,0.0,0.0,2.659316,0.0,0.79449373,1.5010059,0.0,3.1604984,0.0,0.0,0.0,2.5515356,0.0,0.39946067,3.8543859,0.11488077,1.9446254,SAI,11.0
0.0,1.4714882,0.0,1.0050853,3.19817,0.82453054,0.43619326,2.1833,3.3355913,2.8690186,0.0,4.1724324,0.0,0.0,2.9831092,0.0,0.0,3.1615493,0.0,0.37689415,1.6901284,0.0,3.4107397,0.0,0.0,0.0,2.8640406,0.0,0.049832515,3.9260092,0.0,2.1029775,SAI,12.0
0.0,1.2850043,0.0,1.6232401,3.5653734,0.629305,0.0,1.7091415,3.5579798,3.2348835,0.0,3.7556758,0.0,0.0,3.1617646,0.0,0.0,3.3747358,0.0,0.5763952,2.2496016,0.0,3.0593426,0.019682616,0.0,0.0,2.9168193,0.0,0.41494,4.0428333,0.30149242,2.595825,SAI,13.0
0.0,1.1411589,0.0,0.81490034,2.3396487,0.52583426,1.151233,2.375167,2.5024989,2.0133283,0.0,3.6191385,0.34621552,0.0,2.751835,0.0,0.0,2.439714,0.0,0.6096471,1.1599407,0.0,2.8581796,0.0,0.0,0.0,2.7435417,0.0,0.32605696,3.025338,0.19545886,1.5175431,SAI,15.0
0.0,1.1303571,0.0,1.0578648,2.6893559,0.45396554,0.8675279,2.2344172,2.6366959,2.4258924,0.0,3.5263164,0.3468409,0.0,2.752447,0.0,0.0,2.76647,0.0,0.5740837,1.532217,0.0,3.105481,0.0,0.0,0.0,2.714353,0.0,0.3234445,3.2797348,0.26791918,1.7050236,SAI,16.0
0.0,1.2470841,0.0,0.79714566,2.5026574,0.6152894,1.0407214,2.3569734,2.6414204,2.231031,0.0,3.749811,0.31403908,0.0,2.7429833,0.0,0.0,2.6930847,0.0,0.41729113,1.2616237,0.0,3.1419847,0.0,0.0,0.0,2.7699413,0.0,0.09767836,3.2337267,0.0,1.5810789,SAI,17.0
0.0,0.86991113,0.0,1.1834462,2.5669363,0.39921054,0.5086144,1.8062165,2.7439158,2.3623261,0.0,3.4508252,0.0,0.0,3.0517008,0.0,0.0,3.153921,0.0,0.16867101,1.7653449,0.0,2.9645007,0.0,0.0,0.0,3.0184598,0.0,0.036704153,3.2364888,0.0,2.0394857,SAI,18.0
0.0,0.99327433,0.0,0.9220925,2.1975267,0.4602052,0.92691374,2.078017,2.5308352,1.9237561,0.0,3.496902,0.1442703,0.0,2.8758185,0.0,0.0,2.5982823,0.0,0.40145057,1.3130169,0.0,2.7213807,0.0,0.0,0.0,2.8640983,0.0,0.20943747,2.9518843,0.03218432,1.6827848,SAI,19.0
0.0,1.391724,0.0,1.2170026,3.2408488,0.7284436,0.2278887,1.9724451,3.2725117,2.9169717,0.0,3.809566,0.0,0.0,2.850393,0.0,0.0,2.9988153,0.0,0.5809697,1.7988015,0.0,3.0807488,0.0,0.0,0.0,2.6753404,0.0,0.30745333,3.8274558,0.13189188,2.1526382,SAI,20.0
0.0,1.1503824,0.0,1.4350734,3.0846415,0.47343338,0.22491997,1.7996143,3.006515,2.8185723,0.0,3.369343,0.0,0.0,2.8123043,0.0,0.0,2.9658003,0.0,0.6119946,1.9561124,0.0,2.9107342,0.13469969,0.0,0.0,2.6553304,0.0,0.43974394,3.5274415,0.40088737,2.139762,SAI,21.0
0.0,1.3235084,0.0,1.198206,3.1432457,0.66388965,0.23330921,1.900084,3.1065166,2.8321168,0.0,3.5956018,0.0,0.0,2.675249,0.0,0.0,2.8244278,0.0,0.6299966,1.7789384,0.0,3.0075035,0.0,0.0,0.0,2.5317035,0.0,0.35608357,3.616726,0.21828231,2.0592177,SAI,22.0
0.0,1.0722363,0.0,1.2276044,2.807453,0.5734297,0.18417358,1.7105334,3.0621192,2.5693085,0.0,3.6112275,0.0,0.0,2.9959044,0.0,0.0,3.088823,0.0,0.2677408,1.8251711,0.0,2.9625418,0.0,0.0,0.0,2.8846815,0.0,0.08432832,3.4535875,0.0,2.1942933,SAI,23.0
0.0,1.0323929,0.0,1.1544895,2.8585327,0.53967017,0.44049123,1.8756491,2.9387293,2.6387784,0.0,3.6357002,2.5872141e-05,0.0,3.038947,0.0,0.0,3.351648,0.0,0.10928863,1.7648913,0.0,3.1195982,0.0,0.0,0.0,2.9689639,0.0,0.0,3.5079644,0.0,2.0716615,SAI,24.0
0.0,1.1348383,0.0,0.98200816,2.6553981,0.62409794,0.4668582,1.886491,2.8980792,2.3884776,0.0,3.6526144,0.0,0.0,2.8578534,0.0,0.0,2.9407802,0.0,0.26098898,1.5353839,0.0,2.8987963,0.0,0.0,0.0,2.7860804,0.0,0.03780576,3.3645878,0.0,1.9378289,SAI,25.0
0.0,1.2767311,0.0,1.1403922,3.114126,0.6629431,0.27624166,1.8828661,3.0079079,2.8155234,0.0,3.5662065,0.0,0.0,2.6227148,0.0,0.0,2.88883,0.0,0.52698934,1.7163274,0.0,2.9956675,0.0,0.0,0.0,2.488442,0.0,0.25447994,3.5797966,0.16050968,1.9701759,SAI,26.0
0.0,1.173211,0.0,1.3470024,3.0583076,0.56462777,0.24255133,1.866933,3.1914382,2.795228,0.0,3.7309418,0.0,0.0,3.1046002,0.0,0.0,3.2188702,0.0,0.39705467,1.9726042,0.0,3.1149137,0.0,0.0,0.0,2.962705,0.0,0.23027484,3.6710422,0.087052405,2.2738235,SAI,27.0
0.0,1.1705498,0.0,1.2573221,2.9792147,0.5956793,0.099302955,1.666663,2.982517,2.690539,0.0,3.3101726,0.0,0.0,2.6497583,0.0,0.0,2.7488456,0.0,0.5839934,1.7721063,0.0,2.6889806,0.0011266209,0.0,0.0,2.4651031,0.0,0.386378,3.4079385,0.29499882,2.0795505,SAI,28.0
0.0,1.1389282,0.0,1.0785619,2.7990417,0.5952076,0.2794848,1.7585675,2.8686752,2.5516343,0.0,3.4245777,0.0,0.0,2.6402571,0.0,0.0,2.8438883,0.0,0.3543088,1.6484494,0.0,2.865805,0.0,0.0,0.0,2.5474532,0.0,0.12290923,3.3510833,0.011298835,1.9359341,SAI,29.0
0.0,1.3386407,0.0,0.89814436,2.8963015,0.7360664,0.6632974,2.2064524,3.0098417,2.5644217,0.0,3.9619918,0.04303102,0.0,2.7780497,0.0,0.0,2.8493485,0.0,0.42433903,1.5118413,0.0,3.249083,0.0,0.0,0.0,2.732287,0.0,0.08394848,3.5343454,0.0,1.8436987,SAI,30.0
0.0,1.4571837,0.0,1.1152239,3.2108655,0.8283817,0.3717246,2.152371,3.4926438,2.8529215,0.0,4.257633,0.0,0.0,3.1746337,0.0,0.0,3.2171123,0.0,0.3796683,1.7619475,0.0,3.3246577,0.0,0.0,0.0,3.0373712,0.0,0.10843399,3.969275,0.0,2.2751436,SAI,31.0
0.0,0.81659704,0.0,1.1692922,2.342692,0.28415653,0.79293627,1.921609,2.4031258,2.1358733,0.0,3.1944268,0.32506192,0.0,2.7693737,0.0,0.0,2.682968,0.0,0.44224933,1.598807,0.0,2.8454192,0.0,0.0,0.0,2.7806184,0.0,0.2868458,2.8780365,0.2581149,1.7197051,SAI,33.0
