dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,Driver,LapNumber
0.0,0.92811704,0.0,1.0183076,2.2682586,0.2788837,1.1956435,2.2645633,2.2805405,2.0248256,0.0,3.3045554,0.5957432,0.0,2.7442377,0.0,0.0,2.5908737,0.0,0.56637806,1.3663385,0.0,2.8568928,0.0,0.0,0.0,2.7730327,0.0,0.36123592,2.8638282,0.3724569,1.493736,SAI,34.0
0.0,0.91601,0.0,1.1346081,2.417631,0.36808428,0.66670454,1.861441,2.607927,2.1839323,0.0,3.359788,0.07532343,0.0,2.870055,0.0,0.0,2.840762,0.0,0.32073537,1.5845261,0.0,2.7788355,0.0,0.0,0.0,2.8721871,0.0,0.19102263,3.0589838,0.08978553,1.8491818,SAI,35.0
0.0,0.85971075,0.0,1.2069061,2.473321,0.30327284,0.64872235,1.8390138,2.5037146,2.2829638,0.0,3.1952214,0.22871566,0.0,2.8257663,0.0,0.0,2.9017515,0.0,0.3500919,1.6827372,0.0,2.7994862,0.0,0.0,0.0,2.8051696,0.0,0.20345983,3.0381997,0.20025428,1.8190145,SAI,36.0
0.0,1.207031,0.0,0.8407192,2.4792964,0.6256924,0.98042107,2.3332055,2.8475263,2.1947095,0.0,4.0382423,0.13789605,0.0,3.0199063,0.0,0.0,2.9112456,0.0,0.30709225,1.4143839,0.0,3.2671375,0.0,0.0,0.0,3.0581667,0.0,0.0116533935,3.3100853,0.0,1.7758871,SAI,37.0
0.0,1.0258772,0.0,1.1478314,2.6196117,0.48699233,0.6254054,1.9725145,2.8327103,2.3741784,0.0,3.624494,0.025265124,0.0,2.967224,0.0,0.0,2.9101803,0.0,0.4067354,1.6946682,0.0,3.0540555,0.0,0.0,0.0,2.9520328,0.0,0.201121,3.2472887,0.07477759,1.9716198,SAI,38.0
0.0,1.0533948,0.0,1.1225921,2.6758397,0.5031899,0.5244252,1.8710696,2.7402453,2.386791,0.0,3.3695602,0.036576975,0.0,2.7439363,0.0,0.0,2.7551172,0.0,0.46474957,1.5864558,0.0,2.7414398,0.0,0.0,0.0,2.66827,0.0,0.28353113,3.2108185,0.20215267,1.8752989,SAI,39.0
0.0,0.9255232,0.0,1.2231456,2.568636,0.37462515,0.46394,1.756945,2.6657903,2.3338373,0.0,3.2578478,0.007778242,0.0,2.810133,0.0,0.0,2.8148775,0.0,0.41424295,1.707096,0.0,2.7373989,0.0,0.0,0.0,2.7301898,0.0,0.28030634,3.092354,0.21907058,1.942681,SAI,40.0
0.0,0.73351926,0.0,1.2271522,2.302375,0.29117644,0.4547687,1.5875697,2.4345014,2.0766394,0.0,2.9275935,0.036895785,0.0,2.6919415,0.0,0.0,2.5721903,0.0,0.42770973,1.5928276,0.0,2.4199076,0.12850127,0.0,0.0,2.6464963,0.0,0.33825725,2.7533379,0.31664082,1.8446254,SAI,42.0
0.0,0.7607828,0.0,1.1842483,2.2995021,0.30107185,0.5469193,1.6833234,2.4165885,2.0926805,0.0,3.0352228,0.09364237,0.0,2.7517712,0.0,0.0,2.6862094,0.0,0.3482372,1.6092832,0.0,2.5358496,0.0,0.0,0.0,2.7155287,0.0,0.24373241,2.8179483,0.1916725,1.8510339,SAI,43.0
0.0,1.063871,0.0,1.340804,2.9631512,0.5566791,0.089500695,1.6508135,3.158607,2.7035718,0.0,3.5574992,0.0,0.0,3.0644214,0.0,0.0,3.1668463,0.0,0.31690535,1.9126114,0.0,2.8639047,0.0,0.0,0.0,2.9004636,0.0,0.1919908,3.5459728,0.050117444,2.3153493,SAI,44.0
0.0,0.9968041,0.0,1.5470942,3.1421971,0.4728696,0.0,1.5185994,2.9806983,2.8199055,0.0,3.0876021,0.0,0.0,2.796045,0.0,0.0,2.955852,0.0,0.6048302,1.954577,0.0,2.4488072,0.3845623,0.0,0.0,2.6257293,0.0,0.54307586,3.4527867,0.54385424,2.29056,SAI,45.0
0.0,1.0163753,0.0,1.6664042,3.2296019,0.4833107,0.0,1.3938719,3.3109994,2.9924242,0.0,3.3378,0.0,0.0,3.0762982,0.0,0.0,3.3365302,0.0,0.37161222,2.2294981,0.0,2.799291,0.108615786,0.0,0.0,2.8705692,0.0,0.3076861,3.687719,0.27032673,2.559619,SAI,46.0
0.0,1.1320436,0.0,1.3567598,2.8865166,0.53908676,0.11300279,1.6362544,3.0352886,2.551428,0.0,3.2897685,0.0,0.0,2.7408988,0.0,0.0,2.6505382,0.0,0.6592756,1.7629817,0.0,2.4993687,0.1757414,0.0,0.0,2.5784295,0.0,0.5168734,3.340513,0.39171925,2.1489878,SAI,47.0
0.0,1.2794708,0.0,1.2803345,2.9565384,0.6328523,0.21369681,1.8041347,3.1982157,2.6226437,0.0,3.6465976,0.0,0.0,2.8197775,0.0,0.0,2.6730094,0.0,0.6732887,1.7927688,0.0,2.8314712,0.0,0.0,0.0,2.667974,0.0,0.4498875,3.4910061,0.21057916,2.1581175,SAI,48.0
0.0,1.2784936,0.0,1.2286072,3.1133704,0.6679252,0.22900897,1.8814019,3.2294848,2.7849283,0.0,3.7805126,0.0,0.0,2.9212217,0.0,0.0,2.9964247,0.0,0.46888337,1.7966318,0.0,3.0526335,0.0,0.0,0.0,2.7757452,0.0,0.24248044,3.6913416,0.06583919,2.1802206,SAI,49.0
0.0,1.0740017,0.0,1.2442012,2.7035878,0.5208092,0.47801083,1.9322277,3.090956,2.4532306,0.0,3.8234465,0.0,0.0,3.2142386,0.0,0.0,3.1442196,0.0,0.27103645,1.8339007,0.0,3.1100616,0.0,0.0,0.0,3.154644,0.0,0.10705714,3.4535158,0.0,2.1993344,SAI,50.0
0.0,1.1489592,0.0,1.1786816,2.7872355,0.57744914,0.5618294,2.0407832,3.1034338,2.5295422,0.0,3.9198556,0.0,0.0,3.183355,0.0,0.0,3.1506195,0.0,0.29658878,1.7789916,0.0,3.2415388,0.0,0.0,0.0,3.1258698,0.0,0.082642876,3.5206347,0.0,2.1357203,SAI,51.0
0.0,0.8914556,0.0,1.3839003,2.6252584,0.38728935,0.3464799,1.7166333,2.9646351,2.420731,0.0,3.5517101,0.0,0.0,3.1942143,0.0,0.0,3.128609,0.0,0.26960516,1.9327229,0.0,2.9526744,0.0,0.0,0.0,3.1207192,0.0,0.1607406,3.2951648,0.015371546,2.2390308,SAI,52.0
0.0,1.3373529,0.0,1.3588743,3.2996466,0.6681271,0.1864844,1.9380645,3.377624,2.9728017,0.0,3.87851,0.0,0.0,3.017664,0.0,0.0,3.1313643,0.0,0.5300944,1.9872415,0.0,3.24442,0.0,0.0,0.0,2.8420026,0.0,0.29903,3.8384671,0.12098323,2.2821867,SAI,53.0
0.0,1.2541494,0.0,1.2755605,3.0513654,0.5953617,0.37258554,1.9808003,3.16481,2.7674682,0.0,3.7583716,0.0,0.0,2.962236,0.0,0.0,3.0063229,0.0,0.54940003,1.8386587,0.0,3.140651,0.0,0.0,0.0,2.8104672,0.0,0.30449402,3.632918,0.16349326,2.135708,SAI,54.0
0.0,1.2177296,0.0,1.2315145,2.9326324,0.6189468,0.3867176,1.9467772,3.2401805,2.6510937,0.0,3.9117842,0.0,0.0,3.1569915,0.0,0.0,3.1832755,0.0,0.31355608,1.8338729,0.0,3.1652482,0.0,0.0,0.0,3.047949,0.0,0.11260703,3.6460776,0.0,2.2117312,SAI,55.0
0.0,1.1852309,0.0,1.224755,2.809547,0.62785906,0.43808904,2.0130117,3.3413033,2.5378995,0.0,4.1311173,0.0,0.0,3.3760588,0.0,0.0,3.2633417,0.0,0.24855629,1.873751,0.0,3.3625898,0.0,0.0,0.0,3.3348858,0.0,0.03923232,3.645356,0.0,2.3333237,SAI,56.0
0.0,0.9388661,0.0,1.511891,2.8517332,0.40280578,0.28002083,1.7214242,3.1501534,2.6134636,0.0,3.6620736,0.0,0.0,3.3836884,0.0,0.0,3.3846688,0.0,0.24803111,2.0913625,0.0,2.999332,0.0,0.0,0.0,3.2862387,0.0,0.19382374,3.5238965,0.06219038,2.4260309,SAI,57.0
0.0,0.076504454,0.0,1.1048232,0.82039976,0.0,3.5347924,3.435841,0.8183769,0.57777286,1.1923292,2.8047578,2.4914746,0.0,3.7010214,0.0,0.0,2.5666966,0.0,0.72521496,0.91311616,1.125741,2.5188797,1.0545356,0.0,0.0,3.92856,0.0,0.85483927,1.5446444,1.2912289,0.8483093,VER,1.0
0.0,0.5492579,0.0,0.0,0.5170325,0.0,4.223407,4.140304,0.49847257,0.13092712,0.59224105,3.405715,2.7405057,0.0,2.9953368,0.0,0.0,1.89009,0.0,0.5674448,0.0,0.8604993,2.7581565,0.0,0.0,0.0,3.3398194,0.0,0.3700741,1.4568809,0.6328427,0.0,VER,2.0
0.0,0.52143943,0.0,0.0,0.27221775,0.0,4.497053,4.3024893,0.36190096,0.0,0.5525868,3.5753925,2.8782957,0.0,3.011155,0.0,0.0,1.8406584,0.0,0.463782,0.0,0.81967527,2.9392445,0.0,0.0,0.0,3.4016018,0.0,0.1914181,1.3020893,0.4316073,0.0,VER,3.0
0.0,0.65952015,0.0,0.0,0.652923,0.0,3.8999543,3.895136,0.57673633,0.25648376,0.29242462,3.348624,2.5267725,0.0,2.637871,0.0,0.0,1.7417043,0.0,0.52158123,0.0,0.6406507,2.7366982,0.0,0.0,0.0,2.9611719,0.0,0.24123208,1.5112246,0.48197132,0.0,VER,4.0
0.0,0.657646,0.0,0.0,0.54461414,0.0,4.0463943,3.982609,0.40969923,0.14529452,0.24514225,3.2756948,2.6322,0.0,2.476355,0.0,0.0,1.5615537,0.0,0.55008894,0.0,0.71496964,2.6852133,0.0,0.0,0.0,2.8149314,0.0,0.21379684,1.3693571,0.4737715,0.0,VER,5.0
0.0,0.15011933,0.0,0.13530077,0.30858612,0.0,3.7002974,3.4126139,0.21342409,0.048497424,0.64802194,2.6300178,2.5352921,0.0,2.7111416,0.0,0.0,1.7954692,0.0,0.43600658,0.0,0.8343542,2.2683277,0.17339917,0.0,0.0,3.0231576,0.0,0.35692,1.0228171,0.7659676,0.0,VER,6.0
0.0,0.6197147,0.0,0.0,0.5594511,0.031251486,3.880453,3.849952,0.5708763,0.19223791,0.1864275,3.444123,2.430519,0.0,2.6425953,0.0,0.0,1.8215674,0.0,0.3431731,0.0,0.45289147,2.759313,0.0,0.0,0.0,2.9878845,0.0,0.038789697,1.4830538,0.2856185,0.0,VER,7.0
0.0,0.51603687,0.0,0.0,0.32418984,0.0,4.449979,4.2453732,0.3124507,0.0,0.36652043,3.4859834,2.878124,0.0,2.9192321,0.0,0.0,1.9083459,0.0,0.334342,0.0,0.669437,2.8193219,0.0,0.0,0.0,3.2728531,0.0,0.08480816,1.352549,0.3886576,0.0,VER,8.0
0.0,0.617121,0.0,0.0,0.6774281,0.0025347807,3.5535173,3.5502076,0.50102204,0.33412558,0.18113577,2.996166,2.3466065,0.0,2.3744833,0.0,0.0,1.6944709,0.0,0.4274548,0.0,0.5064916,2.4277081,0.0,0.0,0.0,2.6551502,0.0,0.18772987,1.455256,0.45965135,0.0,VER,9.0
0.0,0.5825516,0.0,0.0,0.49770513,0.0,4.152438,4.046829,0.39971742,0.12057616,0.30633324,3.3490334,2.7119765,0.0,2.703191,0.0,0.0,1.8273107,0.0,0.41879806,0.0,0.6585648,2.7572846,0.0,0.0,0.0,3.0495193,0.0,0.15984824,1.4143151,0.4372159,0.0,VER,10.0
0.0,0.5478781,0.0,0.0,0.51469386,0.0,4.170468,4.0360746,0.29937857,0.124385625,0.33372912,3.222027,2.7956338,0.0,2.6609137,0.0,0.0,1.7565241,0.0,0.508993,0.0,0.78391606,2.643873,0.0,0.0,0.0,2.9712489,0.0,0.2709568,1.3717391,0.6038474,0.0,VER,11.0
0.0,0.5692321,0.0,0.0,0.5829885,0.0,3.8364174,3.7839446,0.5082319,0.21984968,0.25232276,3.2507267,2.4789822,0.0,2.663837,0.0,0.0,1.8282582,0.0,0.38988367,0.0,0.56536835,2.6228912,0.0,0.0,0.0,2.9618936,0.0,0.14083822,1.4599152,0.42852312,0.0,VER,12.0
0.0,0.744612,0.0,0.0,0.77465034,0.052221082,3.7296817,3.812976,0.6747255,0.37704203,0.18441018,3.3751554,2.386712,0.0,2.577869,0.0,0.0,1.7884034,0.0,0.5042788,0.0,0.52649975,2.6158907,0.0,0.0,0.0,2.8440387,0.0,0.21579315,1.6477286,0.45637512,0.0,VER,13.0
0.0,0.32491428,0.0,0.0,0.46621507,0.0,4.0436373,3.8519976,0.28156707,0.12047435,0.5398482,3.0462232,2.7708714,0.0,2.9091837,0.0,0.0,1.9658927,0.0,0.45172748,0.0,0.80497795,2.5186536,0.0022664256,0.0,0.0,3.2104135,0.0,0.33057958,1.293755,0.7190018,0.0,VER,14.0
0.0,0.46354675,0.0,0.0,0.2461633,0.0,4.5878186,4.3360105,0.2785692,0.0,0.45825562,3.5724692,2.9727907,0.0,3.0376496,0.0,0.0,2.0087361,0.0,0.31556284,0.0,0.7104473,2.9747477,0.0,0.0,0.0,3.461733,0.0,0.07910484,1.2969509,0.35975245,0.0,VER,16.0
0.0,0.40647763,0.0,0.0,0.17921329,0.0,4.2326283,4.0000486,0.30206203,0.0,0.56449944,3.3180077,2.692365,0.0,2.9215355,0.0,0.0,1.8362062,0.0,0.34476608,0.0,0.7115007,2.6696093,0.0,0.0,0.0,3.2769961,0.0,0.13367395,1.1839373,0.3746143,0.0,VER,17.0
0.0,0.2670064,0.0,0.0,0.03773441,0.0,4.478678,4.077305,0.04063438,0.0,0.6358539,3.1115043,2.952652,0.0,2.8508937,0.0,0.0,1.7269143,0.0,0.3890208,0.0,0.90993315,2.6651688,0.0,0.0,0.0,3.250906,0.0,0.19598915,0.96867454,0.54408556,0.0,VER,18.0
0.0,0.20140967,0.0,0.0,0.0,0.0,4.59143,4.138792,0.0,0.0,0.72198373,3.1485896,3.029605,0.0,2.960258,0.0,0.0,1.7443992,0.0,0.36231923,0.0,0.9447234,2.6672494,0.0,0.0,0.0,3.3595953,0.0,0.18711324,0.8762823,0.5377455,0.0,VER,19.0
0.0,0.45886815,0.0,0.0,0.4022179,0.0,4.1199117,3.9668972,0.4107269,0.062279187,0.3807186,3.369188,2.644672,0.0,2.8673434,0.0,0.0,1.9476676,0.0,0.32545304,0.0,0.61616343,2.7760842,0.0,0.0,0.0,3.2327816,0.0,0.11382301,1.3548156,0.38657504,0.0,VER,20.0
0.0,0.40091753,0.0,0.0,0.24572396,0.0,4.2619877,4.014763,0.2544719,0.0,0.46481752,3.2368078,2.7558095,0.0,2.8411512,0.0,0.0,1.840863,0.0,0.33323717,0.0,0.71933883,2.7604315,0.0,0.0,0.0,3.2293935,0.0,0.12642582,1.2024032,0.43307889,0.0,VER,21.0
0.0,0.21294835,0.0,0.0,0.024552204,0.0,4.2959986,3.9143896,0.09844109,0.0,0.64020634,3.0644176,2.8049378,0.0,2.9138381,0.0,0.0,1.8175237,0.0,0.289084,0.0,0.7835952,2.523367,0.0,0.0,0.0,3.2669818,0.0,0.15565996,0.9729516,0.48968673,0.0,VER,22.0
0.0,0.3942153,0.0,0.0,0.4669482,0.0,3.7226334,3.599199,0.4520044,0.14662349,0.40329725,3.0747507,2.40146,0.0,2.7414172,0.0,0.0,1.9035484,0.0,0.28881827,0.0,0.53774,2.502388,0.0,0.0,0.0,3.063184,0.0,0.14028727,1.3262379,0.4313702,0.0,VER,23.0
0.0,0.36047,0.0,0.0,0.31866625,0.0,3.9795299,3.7499278,0.25276133,0.017222837,0.3492339,3.070901,2.635404,0.0,2.6815963,0.0,0.0,1.8512309,0.0,0.29990357,0.0,0.66030836,2.6295254,0.0,0.0,0.0,3.0320375,0.0,0.12212716,1.1970446,0.43544978,0.0,VER,24.0
0.0,0.17371497,0.0,0.0,0.12802958,0.0,4.059346,3.6811318,0.021989174,0.0,0.61389565,2.7498176,2.7860637,0.0,2.7234473,0.0,0.0,1.7783363,0.0,0.39201653,0.0,0.9117152,2.4136486,0.021682367,0.0,0.0,3.0487628,0.0,0.29766846,0.94341034,0.6924327,0.0,VER,25.0
0.0,0.37150028,0.0,0.0,0.38696292,0.0,3.709757,3.5198472,0.24774891,0.061671734,0.43281916,2.7937953,2.4915457,0.0,2.4553409,0.0,0.0,1.6000643,0.0,0.4409799,0.0,0.7361268,2.3222475,0.0,0.0,0.0,2.7585847,0.0,0.27927572,1.1132098,0.60195965,0.0,VER,26.0
0.0,0.4133926,0.0,0.0,0.36701423,0.0,3.9845603,3.791436,0.28754985,0.062096775,0.38566244,3.0733125,2.6609666,0.0,2.7071595,0.0,0.0,1.8401473,0.0,0.3615008,0.0,0.69107544,2.5851517,0.0,0.0,0.0,3.023487,0.0,0.17191738,1.2562786,0.4904592,0.0,VER,27.0
0.0,0.37011957,0.0,0.0,0.470107,0.0,3.7617385,3.611588,0.33547974,0.18808126,0.30244756,2.9541497,2.533657,0.0,2.6669502,0.0,0.0,1.9551007,0.0,0.29185703,0.0,0.5854344,2.527481,0.0,0.0,0.0,3.0053132,0.0,0.1404459,1.319361,0.48018628,0.0,VER,28.0
0.0,0.56576526,0.0,0.0,0.6753489,0.0,3.6746502,3.6821644,0.48969406,0.33704662,0.22732481,3.0621336,2.483621,0.0,2.6048377,0.0,0.0,1.87731,0.0,0.40983826,0.0,0.55796427,2.4617136,0.0,0.0,0.0,2.839986,0.0,0.23360355,1.5236874,0.548494,0.0,VER,29.0
0.0,0.18926172,0.0,0.24763082,0.42792857,0.0,3.7023668,3.4616354,0.16006747,0.17630412,0.61009514,2.5227742,2.6807387,0.0,2.7027895,0.0,0.0,1.8794003,0.0,0.509609,0.0,0.9242639,2.2020516,0.41311425,0.0,0.0,2.9619877,0.0,0.47239727,1.1170088,0.94482815,0.0,VER,30.0
0.0,0.34923777,0.0,0.1202768,0.5576824,0.0,3.5272322,3.3881538,0.33219442,0.25968096,0.50039595,2.6079986,2.4751832,0.0,2.5520191,0.0,0.0,1.7547637,0.0,0.54445934,0.0,0.8009651,2.0848718,0.29832172,0.0,0.0,2.756627,0.0,0.46046096,1.260671,0.8848027,0.0,VER,31.0
0.0,0.489173,0.0,0.0,0.7133391,0.0,3.6199558,3.5548918,0.42117408,0.36714515,0.24917214,2.8661234,2.5391033,0.0,2.5158396,0.0,0.0,1.8537313,0.0,0.49613854,0.0,0.6818393,2.3962648,0.019149777,0.0,0.0,2.7424395,0.0,0.33991283,1.4371337,0.7346258,0.0,VER,32.0
0.0,0.5704775,0.0,0.064460225,0.8821208,0.0,3.2426567,3.3510432,0.62765056,0.5402965,0.19008285,2.8650212,2.2142591,0.0,2.4465187,0.0,0.0,1.8526955,0.0,0.48997295,0.0,0.5421813,2.2846289,0.0,0.0,0.0,2.644454,0.0,0.3202904,1.5916045,0.6669007,0.04193524,VER,33.0
0.0,0.31002074,0.0,0.023259323,0.512061,0.0,3.7553837,3.5280533,0.10046845,0.2071937,0.39923567,2.5389478,2.7485414,0.0,2.4340973,0.0,0.0,1.7268143,0.0,0.5231534,0.0,0.86647546,2.176489,0.27232927,0.0,0.0,2.695906,0.0,0.422244,1.1540298,0.90768784,0.0,VER,34.0
0.0,0.1854541,0.0,0.2888704,0.60515356,0.0,3.2342367,3.1180024,0.34856665,0.34488595,0.47943333,2.4567926,2.3068962,0.0,2.6131487,0.0,0.0,1.9551158,0.0,0.41277957,0.07448564,0.68635404,2.0254314,0.3672719,0.0,0.0,2.819244,0.0,0.3925199,1.2543341,0.854652,0.11446905,VER,35.0
0.0,0.38681966,0.0,0.36913842,1.0408154,0.0,3.335344,3.3886387,0.51758933,0.7171926,0.24895228,2.699376,2.5102196,0.0,2.693578,0.0,0.0,2.2480583,0.0,0.505512,0.19589782,0.6659328,2.3329468,0.4412015,0.0,0.0,2.8670695,0.0,0.47854733,1.6718854,0.9899916,0.1615482,VER,36.0
0.0,0.015201125,0.0,0.10834785,0.0,0.0,4.1293554,3.64681,0.0,0.0,0.89409447,2.6204202,2.8444922,0.0,2.8846312,0.0,0.0,1.7353209,0.0,0.4677686,0.0,1.0744497,2.2887197,0.25321347,0.0,0.0,3.2084908,0.0,0.42945778,0.7726778,0.86407346,0.0,VER,38.0
0.0,0.1673533,0.0,0.05783864,0.14282574,0.0,3.9684458,3.634993,0.083213195,0.0,0.8207953,2.674275,2.6924233,0.0,2.7305803,0.0,0.0,1.6398165,0.0,0.51845145,0.0,0.980944,2.2329478,0.17654331,0.0,0.0,3.0655432,0.0,0.42934,0.90865844,0.814318,0.0,VER,39.0
0.0,0.004910987,0.0,0.0,0.0,0.0,4.2142644,3.686317,0.0,0.0,0.7717375,2.5077078,2.960756,0.0,2.6707559,0.0,0.0,1.6106064,0.0,0.39428294,0.0,1.0618685,2.3616176,0.15194282,0.0,0.0,3.0412233,0.0,0.33605945,0.66308504,0.7669091,0.0,VER,40.0
0.0,0.0,0.0,0.05734563,0.0,0.0,4.109326,3.6220298,0.0,0.0,0.8302381,2.6414275,2.8044524,0.0,2.8807003,0.0,0.0,1.7862433,0.0,0.3724383,0.0,0.9956605,2.327269,0.13298747,0.0,0.0,3.2255733,0.0,0.33025002,0.747122,0.7516317,0.0,VER,43.0
0.0,0.0,0.0,0.40708542,0.073110946,0.0,3.6288188,3.228387,0.07840031,0.0,0.8815945,2.427615,2.5272071,0.0,3.0099506,0.0,0.0,2.064361,0.0,0.2980237,0.1618196,0.915041,2.2136672,0.37698394,0.0,0.0,3.341888,0.0,0.35401583,0.84321564,0.77305466,0.14374816,VER,44.0
0.0,0.0,0.0,0.44974017,0.17874113,0.0,3.3246644,2.9505217,0.0,0.008523274,0.8215735,2.060064,2.4292219,0.0,2.6282122,0.0,0.0,1.7744378,0.0,0.44144386,0.15942192,0.96973056,1.8711531,0.630735,0.0,0.0,2.8888388,0.0,0.49527532,0.76865697,0.9564217,0.08230848,VER,45.0
0.0,0.24806586,0.0,0.0,0.27139658,0.0,4.103019,3.7806,0.17875382,0.0,0.5514342,2.9472728,2.7805293,0.0,2.825353,0.0,0.0,1.8955194,0.0,0.36503345,0.0,0.81950873,2.490665,0.0,0.0,0.0,3.1465328,0.0,0.2551198,1.1254491,0.66312444,0.0,VER,46.0
0.0,0.0,0.0,0.18716504,0.0,0.0,4.458695,3.8646822,0.0,0.0,1.208206,2.8203096,2.9490693,0.0,3.28393,0.0,0.0,1.8409451,0.0,0.44787169,0.0,1.2216253,2.4685454,0.25217918,0.0,0.0,3.6506279,0.0,0.44778585,0.66261744,0.8473375,0.0,VER,47.0
0.0,0.062054384,0.0,0.22799903,0.31926754,0.0,3.8332953,3.4820065,0.035663337,0.07649255,0.6407176,2.5087957,2.780238,0.0,2.71187,0.0,0.0,1.8862464,0.0,0.44148952,0.0,0.96975976,2.3197803,0.3781817,0.0,0.0,3.03239,0.0,0.42958242,0.98984057,0.9149456,0.0,VER,48.0
0.0,0.0,0.0,0.12836844,0.0,0.0,4.3646545,3.8834398,0.0,0.0,0.8265286,2.869862,3.0247943,0.0,3.1941078,0.0,0.0,2.1044023,0.0,0.30772325,0.0,1.0033079,2.630808,0.09667079,0.0,0.0,3.571496,0.0,0.29627186,0.91026235,0.7248893,0.0,VER,49.0
0.0,0.0,0.0,0.17311732,0.0,0.0,4.7422247,3.9959219,0.0,0.0,1.0040312,2.4699383,3.4995852,0.0,3.011478,0.0,0.0,1.8635272,0.0,0.46221468,0.0,1.4187206,2.4848661,0.4683829,0.0,0.0,3.425429,0.0,0.5011176,0.51735073,1.0985144,0.0,VER,50.0
0.0,0.013043102,0.0,0.42192984,0.21471876,0.0,3.8383038,3.4646666,0.11505543,0.0,0.9836629,2.5060768,2.690412,0.0,2.9607267,0.0,0.0,1.8601645,0.0,0.5603094,0.084077336,1.1112586,2.224662,0.56873703,0.0,0.0,3.2505782,0.0,0.58281595,0.921683,1.0179894,0.05637406,VER,51.0
0.0,0.0,0.0,0.15522422,0.0,0.0,4.575059,3.9556296,0.0,0.0,1.0290884,2.6351535,3.2560441,0.0,3.1030927,0.0,0.0,1.8900913,0.0,0.45689362,0.0,1.2910147,2.3990946,0.38292885,0.0,0.0,3.4805133,0.0,0.48904723,0.68107206,0.9921538,0.0,VER,52.0
0.0,0.21138802,0.0,0.0,0.0053329617,0.0,4.930906,4.4332304,0.0,0.0,0.81682736,3.1715515,3.3779588,0.0,3.1331308,0.0,0.0,1.8842423,0.0,0.48520252,0.0,1.1685505,2.89128,0.0,0.0,0.0,3.545965,0.0,0.34961987,0.9640774,0.76552314,0.0,VER,53.0
0.0,0.0,0.0,0.112712726,0.0,0.0,4.6323967,4.045926,0.0,0.0,1.0502781,2.9478643,3.1566017,0.0,3.3792605,0.0,0.0,2.1152678,0.0,0.32398558,0.0,1.1142478,2.6409588,0.09410903,0.0,0.0,3.7787113,0.0,0.33022285,0.80074376,0.76550907,0.0,VER,54.0
0.0,0.0,0.0,0.08522573,0.0,0.0,4.6612616,4.0356674,0.0,0.0,0.9545758,2.9340525,3.2070003,0.0,3.4095287,0.0,0.0,2.2565498,0.0,0.22009638,0.0,1.0436943,2.676509,0.05273348,0.0,0.0,3.8020566,0.0,0.24219464,0.82536817,0.7118877,0.0,VER,55.0
0.0,0.017340723,0.0,0.07560082,0.10610128,0.0,4.422735,3.927918,0.0,0.0,0.6878659,2.6806552,3.1842256,0.0,2.8980627,0.0,0.0,1.9368093,0.0,0.40300268,0.0,1.113408,2.531672,0.2316551,0.0,0.0,3.2775686,0.0,0.37961423,0.8826609,0.8878548,0.0,VER,56.0
0.0,0.0,0.0,0.80209017,0.0967204,0.0,3.627814,3.1959245,0.16273788,0.0,1.3690188,2.2739496,2.545923,0.0,3.281365,0.0,0.0,1.9994015,0.0,0.6230197,0.41888943,1.2853252,1.9783959,1.0129553,0.0,0.0,3.5222955,0.0,0.75531334,0.81437165,1.2344259,0.3794454,VER,57.0
