Driver,LapNumber,LapTime_s,brake_duration_ratio,throttle_smoothness,full_throttle_ratio,coasting_ratio,gear_change_freq,speed_at_throttle_lift,mean_corner_speed,speed_variance,throttle_brake_overlap
NOR,3.0,99.777,0.23404255319148937,2.343541944074567,0.44148936170212766,0.04920212765957447,7.180851063829788,252.57652810666667,131.48022922785574,68.4078450387045,0.0
NOR,5.0,100.664,0.22324966974900926,2.3800981039858904,0.44914134742404227,0.034346103038309116,7.001321003963012,229.0,132.6195059087567,69.92497946818578,0.002642007926023778
NOR,6.0,100.814,0.2222222222222222,2.4209595630384273,0.4190093708165997,0.07095046854082998,7.630522088353414,,129.31969898392342,68.51483855824243,0.0
NOR,7.0,100.726,0.23076923076923078,2.480554053189189,0.4291497975708502,0.05263157894736842,7.6923076923076925,246.22242466909088,129.57727552281526,68.92705404306751,0.0
NOR,8.0,100.857,0.2246469833119384,2.339229862553556,0.42362002567394097,0.055198973042362,6.675224646983311,285.18541386666664,130.64949564821737,67.71534547367744,0.0
NOR,9.0,100.783,0.22267206477732793,2.5149718472072076,0.4318488529014845,0.059379217273954114,6.882591093117409,243.92,132.3847126474849,67.64321846087581,0.0
NOR,12.0,99.314,0.2180349932705249,2.4179638368373766,0.414535666218035,0.06998654104979811,7.267833109017497,286.0535721142857,132.20232195050457,66.19189825364272,0.0
NOR,13.0,99.51,0.21866666666666668,2.3996862479038716,0.41333333333333333,0.06266666666666666,6.800000000000001,,126.42686745421189,67.03573139273357,0.0
NOR,14.0,99.243,0.21381142098273573,2.3950930855319146,0.4435590969455511,0.04780876494023904,6.772908366533864,228.44999936,125.67661429014522,67.52953466874085,0.005312084993359893
NOR,15.0,98.87,0.2310866574965612,2.5084423779614324,0.45667125171939477,0.05364511691884457,6.87757909215956,261.5,125.14931103592374,67.96656343203907,0.002751031636863824
NOR,16.0,98.86,0.22994652406417113,2.410168451941098,0.45187165775401067,0.0427807486631016,6.951871657754011,225.74999680000002,126.71557414502331,67.68315008416491,0.004010695187165776
NOR,17.0,101.501,0.2245430809399478,2.4784313725490197,0.45822454308093996,0.048302872062663184,7.049608355091384,274.1875008,122.556726433473,69.48913546512405,0.0039164490861618795
NOR,19.0,97.966,0.21921515561569688,2.4488587238611434,0.4140730717185386,0.056833558863328824,7.036535859269283,253.17142857142858,130.246436885495,65.77625650223823,0.0
NOR,20.0,98.345,0.2325886990801577,2.405266682706767,0.4323258869908016,0.04993429697766097,6.57030223390276,282.0,129.37503123315207,66.46798125698423,0.002628120893561104
NOR,21.0,98.297,0.22281879194630871,2.4188222443010754,0.4604026845637584,0.052348993288590606,6.97986577181208,280.2828547657143,125.69229894336631,68.47446076912428,0.0026845637583892616
NOR,22.0,98.908,0.23392612859097128,2.408907534027397,0.46511627906976744,0.04514363885088919,6.839945280437757,,128.68399934877323,71.8118919318199,0.0
NOR,23.0,98.291,0.21691678035470668,2.4628346998907102,0.46521145975443384,0.034106412005457026,6.548431105047749,255.0125024,130.0293852266812,69.79212205884157,0.005457025920873124
NOR,24.0,98.696,0.21187584345479082,2.4243733098378377,0.44399460188933876,0.03508771929824561,6.612685560053981,,127.9833665599467,67.12253033975618,0.004048582995951417
NOR,25.0,98.447,0.21195652173913043,2.5049914971428575,0.44157608695652173,0.04619565217391304,7.065217391304348,250.06527751111108,127.0998545722877,66.99898045425986,0.0
NOR,26.0,98.44,0.22119205298013245,2.4217506631299734,0.4728476821192053,0.038410596026490065,6.622516556291391,226.0,125.22452475874772,68.02335836685548,0.0013245033112582781
NOR,27.0,100.973,0.22985468956406868,2.5589101996472663,0.46499339498018494,0.03963011889035667,7.001321003963012,,122.07589456762396,69.2813410486326,0.005284015852047556
NOR,29.0,97.26,0.2251655629139073,2.4280172409549072,0.45298013245033114,0.03443708609271523,6.754966887417218,229.68750144,130.47231341871228,67.15400734724867,0.0
NOR,30.0,97.605,0.21208053691275167,2.4381720430107525,0.45234899328859063,0.052348993288590606,6.97986577181208,248.0,131.22618688314472,66.79785658429635,0.0026845637583892616
NOR,31.0,97.768,0.22826086956521738,2.4591020408163264,0.46195652173913043,0.03940217391304348,7.065217391304348,288.0,127.51098831056089,68.16813619251344,0.005434782608695652
NOR,32.0,98.111,0.2388888888888889,2.4694853963838663,0.4486111111111111,0.03333333333333333,6.944444444444445,245.0,126.77919271337136,69.30980468355514,0.008333333333333333
NOR,33.0,97.52,0.2192513368983957,2.3708165997322626,0.45454545454545453,0.034759358288770054,6.8181818181818175,,125.545275838363,69.18048608329869,0.0053475935828877
NOR,34.0,97.987,0.21798365122615804,2.451568894952251,0.4659400544959128,0.04223433242506812,7.084468664850137,287.0,126.60289625846276,68.45843591030885,0.004087193460490463
NOR,35.0,97.87,0.22146739130434784,2.425476189750567,0.45516304347826086,0.036684782608695655,6.929347826086957,250.74930435555552,126.50279881236935,68.19797541483325,0.001358695652173913
NOR,36.0,99.886,0.21858638743455497,2.5914482313674094,0.42277486910994766,0.03926701570680628,6.675392670157068,228.0,131.24369377446718,69.08911506640732,0.0013089005235602095
NOR,37.0,100.197,0.24345549738219896,2.4311926605504586,0.4489528795811518,0.028795811518324606,6.675392670157068,230.0,123.6163214550756,70.53474224103367,0.003926701570680628
NOR,39.0,98.347,0.2446524064171123,2.718105755930388,0.4157754010695187,0.045454545454545456,7.620320855614973,287.8999978666667,133.42391415625826,66.48301622336903,0.0066844919786096255
NOR,41.0,96.705,0.2200557103064067,2.5592747559274756,0.49303621169916434,0.03064066852367688,6.685236768802229,270.9200008533333,128.93916876059484,67.93466761701045,0.002785515320334262
NOR,42.0,96.668,0.2185792349726776,2.426812585499316,0.5068306010928961,0.040983606557377046,7.103825136612022,268.28265636000003,128.72142253493087,67.62024337426642,0.006830601092896175
NOR,43.0,96.687,0.20055325034578148,2.3878116343490303,0.5145228215767634,0.05394190871369295,7.192254495159059,,127.19602558998282,68.69926802275783,0.0013831258644536654
NOR,44.0,97.219,0.20723226703755215,2.417827298050139,0.521557719054242,0.04728789986091794,6.815020862308763,242.5,125.06075793070461,69.52209745929815,0.006954102920723227
NOR,45.0,97.426,0.23184357541899442,2.427972027972028,0.48324022346368717,0.03212290502793296,6.843575418994413,,123.93147610604316,71.4522443246912,0.009776536312849162
NOR,46.0,97.656,0.22937062937062938,2.53781512605042,0.48391608391608393,0.03496503496503497,7.2727272727272725,293.0,124.57280431459367,70.6473427193137,0.008391608391608392
NOR,47.0,100.433,0.2553191489361702,2.466045272969374,0.4441489361702128,0.03324468085106383,7.579787234042554,257.33712096969697,122.87312134910573,74.53575367445377,0.005319148936170213
NOR,49.0,99.08,0.2078272604588394,2.3954662157837836,0.3697705802968961,0.06612685560053981,7.557354925775979,228.54545454545453,135.86121476882144,64.81221535937722,0.002699055330634278
NOR,50.0,95.257,0.20665742024965325,2.3694444444444445,0.5353675450762829,0.0319001386962552,7.212205270457697,244.0,129.56930861675636,67.68529718566828,0.005547850208044383
NOR,51.0,95.822,0.2111888111888112,2.3949579831932772,0.5244755244755245,0.016783216783216783,7.1328671328671325,,126.46412141162126,68.67692474373368,0.005594405594405594
NOR,52.0,96.152,0.22160664819944598,2.3828016643550622,0.5415512465373962,0.023545706371191136,7.479224376731302,251.10817959619047,127.16834546784193,68.62111217456012,0.0110803324099723
NOR,53.0,96.5,0.22359396433470508,2.39010989010989,0.5281207133058985,0.015089163237311385,7.133058984910837,,124.95579007982191,69.6514556729168,0.0054869684499314125
NOR,54.0,99.789,0.2549019607843137,2.4842931937172774,0.4470588235294118,0.02091503267973856,8.104575163398692,,125.62914421711054,70.40850031133928,0.006535947712418301
SAI,1.0,101.659,0.2186700767263427,2.725992317541613,0.4079283887468031,0.03964194373401535,6.521739130434782,245.0,119.01334639660473,68.02281266212276,0.010230179028132993
SAI,2.0,98.933,0.21657754010695188,2.3641231593038823,0.47192513368983957,0.05080213903743316,6.417112299465241,280.0,123.68037598641153,69.22148310879146,0.00267379679144385
SAI,3.0,99.042,0.21837549933422104,2.336,0.47270306258322237,0.05725699067909454,5.9920106524633825,259.802999936,121.97525184210326,70.3728687577527,0.002663115845539281
SAI,4.0,98.985,0.22337662337662337,2.2886866059817947,0.4779220779220779,0.04025974025974026,6.233766233766234,222.0,122.23788972383531,70.987059324775,0.00909090909090909
SAI,5.0,99.128,0.20536912751677852,2.370967741935484,0.48322147651006714,0.049664429530201344,5.6375838926174495,249.0,123.15094734746364,71.3953012124137,0.004026845637583893
SAI,6.0,99.474,0.21691678035470668,2.390710382513661,0.4829467939972715,0.03819918144611187,6.002728512960437,270.03095253333333,126.66785952559071,68.69170612591383,0.0068212824010914054
SAI,7.0,99.502,0.2124492557510149,2.2872628726287263,0.4736129905277402,0.044654939106901215,5.953991880920163,225.0,123.78633496431203,69.94668065823946,0.0027063599458728013
SAI,8.0,99.779,0.19245773732119636,2.2864583333333335,0.47074122236671,0.04811443433029909,5.721716514954486,278.4312496,122.99016914458933,68.70884322383456,0.0
SAI,9.0,99.744,0.20081967213114754,2.4377564979480164,0.4713114754098361,0.040983606557377046,5.46448087431694,,124.85064792590055,68.27839705236168,0.00273224043715847
SAI,10.0,100.102,0.19568151147098514,2.348648648648649,0.48582995951417,0.043184885290148446,5.263157894736842,234.0,124.60467017785348,68.83490354354922,0.002699055330634278
SAI,11.0,100.507,0.21642764015645372,2.258485639686684,0.4745762711864407,0.03259452411994785,5.736636245110821,250.475,124.84086263610982,68.92197166014674,0.01303780964797914
SAI,12.0,100.52,0.20717131474103587,2.3031914893617023,0.4634794156706507,0.05843293492695883,5.577689243027888,,123.31833322182092,68.95606726844618,0.006640106241699867
SAI,13.0,103.31,0.23627075351213284,2.5076726342710995,0.44572158365261816,0.02554278416347382,5.874840357598978,223.80000768,117.46409561455529,70.70884645343807,0.017879948914431672
SAI,15.0,97.985,0.20987654320987653,2.4450549450549453,0.4663923182441701,0.06995884773662552,5.486968449931413,264.0861112888889,126.90659637581875,67.32405751385313,0.0027434842249657062
SAI,16.0,98.433,0.18867924528301888,2.4021592442645074,0.44070080862533695,0.0876010781671159,5.525606469002695,294.09166719999996,126.0193033905517,67.3307744762922,0.0013477088948787063
SAI,17.0,98.161,0.18467852257181944,2.4164383561643836,0.46511627906976744,0.06155950752393981,5.06155950752394,303.0,126.4736898864902,67.3228966386772,0.0
SAI,18.0,98.287,0.1928665785997358,2.335978835978836,0.46367239101717306,0.05812417437252312,6.07661822985469,260.5684635534509,126.61243226604358,67.95839797745819,0.0
SAI,19.0,98.21,0.2,2.411366711772666,0.4851351351351351,0.06486486486486487,5.405405405405405,251.52499967999998,127.86625379048164,68.38003767637808,0.0
SAI,20.0,98.096,0.20533333333333334,2.336448598130841,0.4866666666666667,0.050666666666666665,6.0,273.21249919999997,125.66419254370656,68.48372872514648,0.0026666666666666666
SAI,21.0,98.24,0.1976127320954907,2.2974767596281542,0.48408488063660476,0.05968169761273209,5.702917771883289,239.33333333333334,125.11084247802049,68.39815979306714,0.003978779840848806
SAI,22.0,98.453,0.20350404312668463,2.4345479082321186,0.4743935309973046,0.04043126684636118,5.929919137466308,289.0,124.31047330537567,68.9769526250016,0.004043126684636119
SAI,23.0,98.597,0.19944979367262725,2.393939393939394,0.4855570839064649,0.04264099037138927,5.502063273727647,277.0,125.42444557802072,68.4709029753519,0.0041265474552957355
SAI,24.0,98.314,0.1880108991825613,2.4256480218281036,0.5217983651226158,0.039509536784741145,5.722070844686648,260.5,126.23804335193645,67.94671648467661,0.006811989100817439
SAI,25.0,98.571,0.2018842530282638,2.3557951482479784,0.49663526244952894,0.040376850605652756,5.787348586810229,231.5,126.03047620788432,68.80876556211135,0.0013458950201884253
SAI,26.0,98.331,0.19163292847503374,2.3702702702702703,0.5006747638326585,0.03913630229419703,5.937921727395412,291.0,124.49989525759689,69.29892781929583,0.005398110661268556
SAI,27.0,98.423,0.19946808510638298,2.3462050599201065,0.49069148936170215,0.05053191489361702,5.851063829787234,234.0,123.17180032614054,69.47646961218669,0.011968085106382979
SAI,28.0,98.474,0.2214765100671141,2.3736559139784945,0.48456375838926175,0.02953020134228188,5.503355704697987,225.0,123.90208980076007,69.08921486335389,0.006711409395973154
SAI,29.0,98.55,0.18867924528301888,2.283400809716599,0.5,0.04043126684636118,5.660377358490567,258.36458400000004,124.52449182398597,69.29912876636426,0.005390835579514825
SAI,30.0,98.601,0.1816976127320955,2.2204515272244354,0.5172413793103449,0.054376657824933686,6.10079575596817,253.68333318095236,123.26850463070492,70.05682191464987,0.007957559681697613
SAI,31.0,101.274,0.2362002567394095,2.525706940874036,0.47753530166880614,0.025673940949935817,6.161745827984596,258.5,121.1299636055768,70.80394791830045,0.012836970474967908
SAI,33.0,97.548,0.17590027700831026,2.4993065187239942,0.4792243767313019,0.07479224376731301,6.094182825484765,,125.28984331841012,67.19430528332673,0.0
SAI,34.0,97.475,0.1918918918918919,2.3843031123139378,0.45675675675675675,0.06891891891891892,5.9459459459459465,267.88314789187666,127.11071884580754,68.17982528165005,0.0
SAI,35.0,97.441,0.1997264021887825,2.4356164383561643,0.46238030095759236,0.07387140902872777,5.471956224350205,257.17955103622495,126.65137020931002,68.50804351994977,0.004103967168262654
SAI,36.0,97.706,0.17900403768506057,2.3692722371967654,0.4952893674293405,0.06594885598923284,5.652759084791386,228.6937536,126.26041268399798,68.61170229292686,0.0026917900403768506
SAI,37.0,97.13,0.18243243243243243,2.408660351826793,0.5135135135135135,0.051351351351351354,5.540540540540541,294.21448695897726,128.85305254869414,67.96125898892407,0.004054054054054054
SAI,38.0,97.444,0.1975642760487145,2.3712737127371275,0.4776725304465494,0.04871447902571042,5.953991880920163,239.42499946666666,125.5633404152656,68.58859532733399,0.0027063599458728013
SAI,39.0,97.403,0.19421487603305784,2.4220689655172416,0.48622589531680444,0.0440771349862259,6.0606060606060606,274.0,125.95695284426573,69.74029588795402,0.004132231404958678
SAI,40.0,97.587,0.192722371967655,2.3832658569500675,0.5,0.04851752021563342,5.929919137466308,240.0,124.54527440803336,69.27466033040216,0.0026954177897574125
SAI,42.0,97.375,0.19944979367262725,2.4242424242424243,0.4855570839064649,0.04126547455295736,6.189821182943604,245.0,125.51175881759522,68.33755595645515,0.0041265474552957355
SAI,43.0,97.294,0.20568335588633288,2.2601626016260163,0.5115020297699594,0.03247631935047361,5.953991880920163,246.0,125.9703563791853,68.47088698698917,0.005412719891745603
SAI,44.0,97.389,0.22510231923601637,2.4836065573770494,0.48840381991814463,0.01637107776261937,5.866302864938609,288.5,124.46701154255798,69.28811270324262,0.019099590723055934
SAI,45.0,99.561,0.24897959183673468,2.4277929155313354,0.4748299319727891,0.013605442176870748,7.07482993197279,239.0,117.55751216204386,72.5918095108321,0.01904761904761905
SAI,46.0,97.844,0.2260748959778086,2.4166666666666665,0.478502080443828,0.04022191400832178,6.796116504854369,250.66666666666666,121.80272918005387,73.0276569594863,0.008321775312066574
SAI,47.0,98.222,0.2338935574229692,2.5806451612903225,0.49299719887955185,0.025210084033613446,7.002801120448179,233.0,123.04377741039437,70.5604115359612,0.0070028011204481795
SAI,48.0,97.897,0.20272108843537415,2.3678474114441417,0.4925170068027211,0.027210884353741496,5.850340136054422,252.3760416,122.88025703422232,70.37237220225342,0.00816326530612245
SAI,49.0,97.765,0.2018716577540107,2.3346720214190095,0.4879679144385027,0.0374331550802139,6.016042780748663,263.0,123.89647076023381,70.24558131189735,0.008021390374331552
SAI,50.0,97.604,0.1908713692946058,2.443213296398892,0.5034578146611342,0.048409405255878286,5.809128630705394,276.0,125.81549723457223,70.21262250850813,0.008298755186721992
SAI,51.0,97.672,0.20708446866485014,2.398362892223738,0.49591280653950953,0.043596730245231606,6.267029972752043,246.0,125.75845468092261,69.6664187013437,0.014986376021798364
SAI,52.0,97.49,0.1912568306010929,2.3830369357045145,0.48770491803278687,0.03825136612021858,5.737704918032787,,126.41677991217472,70.19307448578208,0.001366120218579235
SAI,53.0,97.66,0.19293478260869565,2.410884353741497,0.48233695652173914,0.03804347826086957,5.978260869565218,245.312496,123.0308773709909,70.80056159486251,0.009510869565217392
SAI,54.0,97.694,0.1956521739130435,2.470748299319728,0.4891304347826087,0.04483695652173913,5.434782608695652,262.3333333333333,125.6173136824408,70.2121347318111,0.006793478260869565
SAI,55.0,97.821,0.18193891102257637,2.3643617021276597,0.50066401062417,0.04648074369189907,5.843293492695882,282.2366025627847,125.29038973823518,70.2456649175847,0.01195219123505976
SAI,56.0,98.126,0.19866666666666666,2.4485981308411215,0.4786666666666667,0.03866666666666667,5.866666666666666,270.7250048,125.99385122369843,69.45217077817229,0.006666666666666667
SAI,57.0,98.021,0.19815059445178335,2.365079365079365,0.48877146631439894,0.036988110964332896,5.812417437252312,273.5513873777778,124.47300434322773,70.0529175335885,0.010568031704095112
VER,1.0,99.019,0.1968503937007874,2.5913272010512483,0.4343832020997375,0.06824146981627296,6.824146981627297,262.89999957333333,129.80274312600736,65.5233455255112,0.0026246719160104987
VER,2.0,97.974,0.1951219512195122,2.417910447761194,0.42953929539295393,0.08807588075880758,5.826558265582656,,133.91878683005243,63.91124360165941,0.0
VER,3.0,98.006,0.1903485254691689,2.2899328859060404,0.4571045576407507,0.08981233243967829,4.825737265415549,272.8107144727273,132.81338761756857,64.11815091318441,0.0
VER,4.0,97.976,0.19235836627140976,2.2189973614775726,0.4782608695652174,0.07905138339920949,5.138339920948617,290.0,132.44807608493272,63.941673437359825,0.0
VER,5.0,98.035,0.19838056680161945,2.291891891891892,0.45479082321187586,0.08367071524966262,4.8582995951417,282.5,130.69307489727143,64.85437292853845,0.0
VER,6.0,97.986,0.20110192837465565,2.3420689655172415,0.44352617079889806,0.07713498622589532,5.785123966942149,273.0874976,131.7514646679129,64.85284937197444,0.0
VER,7.0,98.021,0.19863013698630136,2.403292181069959,0.4534246575342466,0.08356164383561644,4.931506849315069,250.79607843137254,132.20696533775268,64.57067087877019,0.0
VER,8.0,98.154,0.18958611481975968,2.336898395721925,0.4485981308411215,0.08277703604806408,4.672897196261682,296.0,133.21088837751765,64.95627233604606,0.0
VER,9.0,98.278,0.20388349514563106,2.45,0.4576976421636616,0.06657420249653259,5.270457697642163,289.88749973333336,132.44476163527432,65.24416009943255,0.0
VER,10.0,98.369,0.18930041152263374,2.4148351648351647,0.4513031550068587,0.0823045267489712,5.075445816186557,261.0,132.24183653153202,65.50526317346471,0.0
VER,11.0,98.483,0.20505992010652463,2.3466666666666667,0.43142476697736354,0.085219707057257,4.660452729693742,255.0,130.19502067404437,66.50222506181748,0.0
VER,12.0,98.591,0.19594594594594594,2.4032476319350473,0.4540540540540541,0.08378378378378379,4.324324324324325,270.0,130.47481681226284,66.40345391584134,0.0
VER,13.0,98.482,0.1959731543624161,2.3736559139784945,0.4684563758389262,0.0738255033557047,4.563758389261745,275.1928557714286,132.46550233102138,64.97879745440986,0.0
VER,14.0,101.295,0.22148541114058357,2.5604249667994687,0.40716180371352784,0.07161803713527852,5.039787798408488,259.5,130.14864374819845,66.96985246446273,0.003978779840848806
VER,16.0,97.801,0.21052631578947367,2.3324324324324324,0.4358974358974359,0.0728744939271255,4.993252361673414,,132.78296568496302,64.38623445358301,0.0
VER,17.0,97.648,0.2129120879120879,2.354883081155433,0.42857142857142855,0.07692307692307693,5.4945054945054945,226.0,134.05850017354896,64.55050927172579,0.0
VER,18.0,97.614,0.216,2.2777036048064088,0.4186666666666667,0.08,5.333333333333334,284.0613081904762,130.8402190849513,64.55248890614048,0.0
VER,19.0,97.712,0.20380434782608695,2.3346938775510204,0.4361413043478261,0.08831521739130435,5.298913043478261,,132.6755440643465,64.83403771427395,0.0
VER,20.0,97.788,0.2127371273712737,2.412483039348711,0.43224932249322495,0.07181571815718157,5.149051490514905,280.8625,132.1516947379626,63.93925430254307,0.0
VER,21.0,97.582,0.20822281167108753,2.2895086321381144,0.4297082228116711,0.06896551724137931,5.039787798408488,,130.69910495163845,64.95062782252695,0.0
VER,22.0,97.651,0.21081081081081082,2.3301759133964817,0.43783783783783786,0.07162162162162163,5.540540540540541,279.0812496,132.51722221475742,64.73788326013415,0.0
VER,23.0,97.552,0.21081830790568654,2.361111111111111,0.43966712898751736,0.07489597780859916,5.131761442441054,,131.45800540422928,64.58212511128035,0.0
VER,24.0,97.387,0.19835841313269495,2.334246575342466,0.4432284541723666,0.08344733242134063,4.7879616963064295,227.0,132.1477947872896,65.93144597017881,0.0
VER,25.0,97.372,0.19669876203576342,2.435261707988981,0.43878954607977994,0.08803301237964237,5.089408528198074,,131.13669096128635,64.70735626752486,0.0
VER,26.0,97.682,0.20272108843537415,2.4168937329700273,0.4435374149659864,0.07482993197278912,5.442176870748299,,132.41878957188752,65.38298766144045,0.0
VER,27.0,97.379,0.20675675675675675,2.3328822733423547,0.43243243243243246,0.08783783783783784,5.0,257.07857188571427,130.90024769316355,66.19513117283391,0.0
VER,28.0,97.651,0.18741450068399454,2.3589041095890413,0.44049247606019154,0.08891928864569083,4.651162790697675,,132.6113003076917,66.12222550709457,0.0
VER,29.0,97.571,0.2096128170894526,2.427807486631016,0.4445927903871829,0.08277703604806408,5.2069425901201605,231.48333302857142,131.073734359103,67.10252043726321,0.0
VER,30.0,97.549,0.2,2.4218958611481978,0.44,0.068,5.6000000000000005,281.0,132.1871263425122,66.91333638901573,0.0
VER,31.0,97.431,0.2018970189701897,2.4477611940298507,0.45121951219512196,0.06639566395663957,5.284552845528456,238.0,135.09982133871233,66.42464425221702,0.0
VER,32.0,97.691,0.2080536912751678,2.389784946236559,0.45369127516778524,0.0697986577181208,5.23489932885906,257.7041648,133.47179494029015,66.93336817306334,0.0013422818791946308
VER,33.0,97.686,0.2086230876216968,2.4707520891364902,0.4506258692628651,0.06536856745479833,5.006954102920723,278.0,131.3412214586749,67.43802298502457,0.0
VER,34.0,97.839,0.1940700808625337,2.437246963562753,0.4555256064690027,0.07816711590296496,4.986522911051213,272.07291680000003,130.95769560195538,67.61662151250692,0.0013477088948787063
VER,35.0,97.85,0.20463847203274216,2.431693989071038,0.4665757162346521,0.06957708049113233,5.457025920873124,251.1545472,129.36056836943646,68.84537335253225,0.004092769440654843
VER,36.0,100.964,0.21596858638743455,2.564875491480996,0.4306282722513089,0.06675392670157068,5.2356020942408374,266.0,125.89228745278886,70.25508920280816,0.006544502617801047
VER,38.0,96.297,0.19918144611186903,2.401639344262295,0.45702592087312416,0.07366984993178717,5.320600272851296,260.5,131.85680156962738,65.82498411061832,0.0
VER,39.0,96.446,0.22283356258596973,2.3636363636363638,0.4401650618982118,0.061898211829436035,5.364511691884457,283.5,133.23273823942736,64.06512503964706,0.0041265474552957355
VER,40.0,96.942,0.20516304347826086,2.3020408163265307,0.4388586956521739,0.09239130434782608,5.298913043478261,282.1125,132.2885970821291,63.98529195677709,0.0
VER,43.0,96.89,0.2033195020746888,2.4238227146814406,0.44813278008298757,0.07192254495159059,5.532503457814661,255.02000191999997,133.88975687309932,65.10826946493708,0.0
VER,44.0,96.236,0.19421487603305784,2.4275862068965517,0.45867768595041325,0.081267217630854,5.922865013774105,299.0,133.33298789614685,65.15304974078711,0.0027548209366391185
VER,45.0,97.015,0.19808743169398907,2.3556771545827635,0.4262295081967213,0.06693989071038252,5.327868852459016,235.5,131.63818131830996,66.4205521387274,0.0
VER,46.0,96.701,0.18627450980392157,2.409537166900421,0.4565826330532213,0.08543417366946779,5.322128851540616,258.4428571428572,134.6164097507576,65.72979512586025,0.0
VER,47.0,97.009,0.18376068376068377,2.4593437945791727,0.41737891737891736,0.09829059829059829,5.698005698005698,245.0,132.67982200757916,66.65170364225254,0.0
VER,48.0,96.918,0.20473537604456823,2.4769874476987446,0.4387186629526462,0.07938718662952646,5.2924791086350975,262.5294326856525,128.98461488572144,67.24079384773509,0.0
VER,49.0,96.962,0.20027247956403268,2.3956343792633015,0.43460490463215257,0.09809264305177112,5.313351498637602,267.5,130.86130163682486,66.77354422734855,0.0013623978201634877
VER,50.0,97.25,0.17349726775956284,2.4076607387140903,0.43989071038251365,0.09972677595628415,5.327868852459016,264.0,130.11880764281915,66.81597943491744,0.0
VER,51.0,97.427,0.1936813186813187,2.3961485557083906,0.4409340659340659,0.08791208791208792,5.769230769230769,,131.50868795765268,65.82923138755048,0.0013736263736263737
VER,52.0,96.919,0.1813186813186813,2.390646492434663,0.43543956043956045,0.10027472527472528,5.631868131868132,,132.9548555500073,65.9239688521896,0.0
VER,53.0,96.89,0.1813186813186813,2.385144429160935,0.42445054945054944,0.12225274725274725,5.21978021978022,231.0,134.27631116833248,65.12350003747368,0.0
VER,54.0,96.678,0.1991701244813278,2.3795013850415514,0.43568464730290457,0.09405255878284924,5.670816044260028,266.14249856,133.43640702711954,65.80091344377885,0.0
VER,55.0,96.322,0.18528610354223432,2.3465211459754434,0.45776566757493187,0.10490463215258855,5.449591280653951,,134.35680108817945,66.69720029784268,0.0
VER,56.0,97.205,0.1952191235059761,2.226063829787234,0.43691899070385126,0.09827357237715803,5.3120849933598935,282.0125002666667,127.15270059057573,66.09754542195445,0.0
VER,57.0,96.373,0.20350404312668463,2.539811066126856,0.4811320754716981,0.07412398921832884,5.929919137466308,255.61944462222223,130.93830216365106,67.75423282769803,0.0
